ticker,yearReport,Market Capital (Bn. VND),P/E,P/B,EPS (VND),BVPS (VND),ROE (%),ROA (%),Net Profit Margin (%)
ABT,2017,450019903300.0,16.8187833052,1.1135738058,2000.7492097478969,28646.5071593548,0.0688558033,0.0439770714,0.0735609365957107
ABT,2016,450019903300.0,9.7587421313,1.0825422902,3379.1621467665427,29467.6709519468,0.115283423,0.0772623236,0.1129352989404391
ABT,2015,450019903300.0,6.475009764,1.094118704,5153.467909133254,29155.8858132584,0.1758151346,0.1171299873,0.1533755243506359
ABT,2014,450019903300.0,5.8063008674,1.0825365869,5494.031523461731,29467.8262021674,0.1866425536,0.1152559363,0.1712709407267611
ABW,2023,895480950000.0,12.372438593,0.6696729509,730.1449428472565,13219.8858974493,0.0568183298,0.0345101781,0.2522487564927311
ABW,2022,1031831150000.0,11.7861426882,0.8173125639,865.5079333267424,12481.1491347899,0.0710667319,0.0426527908,0.2407504722304178
ABW,2020,0.0,0.0,0.0,0.0,0.0,0.0802670954,0.0491584133,0.2377204407983427
ABW,2019,0.0,0.0,0.0,0.0,0.0,0.0424255096,0.0278645552,0.2351071495188058
ABW,2018,0.0,0.0,0.0,0.0,0.0,0.0210403251,0.0142691043,0.104679097737442
ABW,2017,0.0,0.0,0.0,0.0,0.0,0.0181008097,0.0118527482,0.1036720314078306
ABW,2016,0.0,0.0,0.0,0.0,0.0,0.0550248711,0.0328156668,0.2437176485443529
ABW,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658382161733911
ABW,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2653780992757947
ACB,2023,101956323000000.0,6.5169743069,1.4368958092,4130.928115659879,18268.5479570502,0.2479969029,0.024187983,0.6428289029017727
ACB,2022,80720698890000.0,5.9624426162,1.3812892826,4052.83672216233,17302.6753349013,0.2649167736,0.0241064619,0.5816464245545154
ACB,2021,59172663390000.0,6.2598385051,1.3178500103,3554.008309782116,16617.9761187863,0.2390256853,0.0197526392,0.5068805189310075
ACB,2020,74573768250000.0,9.8998434252,2.1037414054,3554.297975280336,16399.3539846365,0.2430753028,0.0185565452,0.526865875428427
ACB,2019,52126814355000.0,8.8201979742,1.8774046593,3614.4837792476296,16698.5843163559,0.2463934246,0.0168617705,0.4961903574589503
ACB,2018,40397224395000.0,7.8638924416,1.9220391341,3986.575380162328,16310.8021285629,0.2773131377,0.0167426296,0.4957147213333693
ACB,2017,32206604265000.0,15.5728066863,2.009039464,2061.794727057357,15604.4719683831,0.1407697055,0.0081781593,0.2504365816267534
ACB,2016,29396785275000.0,22.1833399048,2.0904059554,1413.2227218508333,14997.0870105626,0.0987084742,0.0060908237,0.1922802297019003
ACB,2015,29396785275000.0,30.0509340065,2.2988612882,1096.5509629181724,13637.186445721,0.0816548206,0.0053965978,0.1747645587417207
ACB,2014,29396785275000.0,30.8853997733,2.3712242312,1015.0427137138722,13221.0187411385,0.0764453393,0.0054984282,0.1997220516141297
ACC,2023,1559249896050.0,22.6606317167,1.222127816,661.8998312599888,12150.9385565292,0.0559703363,0.031222969,0.1066612916977259
ACC,2022,1296749913550.0,15.9106463817,1.0738318333,784.0971424921904,11500.8697056104,0.0983984925,0.0502727983,0.1281935393564834
ACC,2021,336000000000.0,9.3973926458,0.7213205288,1253.5015359666668,15527.0778423,0.0766033099,0.0360103753,0.1065300759401533
ACC,2020,1024500000000.0,17.9295955135,2.1662812254,1977.185540466667,15764.3428742667,0.15706296,0.0841341059,0.1223354223955011
ACC,2019,166000000000.0,4.5484635694,0.7530750434,4233.9968607,22042.9559386,0.1762104383,0.0980014077,0.0893930362896664
ACC,2018,166000000000.0,6.2090930739,0.8119360852,3091.0184804,20444.9590348,0.1357051059,0.0883239769,0.0812448913919875
ACC,2017,166000000000.0,8.0131020146,0.8396493398,2415.9094995,19770.1578667,0.1086058821,0.0737774402,0.0874687232981965
ACC,2016,166000000000.0,4.5741338647,0.8473802916,4190.8819774,19589.7876831,0.1853569113,0.126116056,0.1042530836720785
ACC,2015,166000000000.0,5.1050514729,0.8052947333,3774.898275,20613.5707999,0.1752223829,0.1112562292,0.1078342346390457
ACC,2014,166000000000.0,4.3731651011,0.8300103003,3795.8777261,19999.7518023,0.1908565032,0.1301077203,0.1102573232125886
ACE,2023,110743350300.0,8.8098595863,1.5523898442,4874.288802768865,23383.3016466931,0.208222059,0.0868275557,0.0503260047109787
ACE,2022,110932498722.0,7.9499064991,1.5516189665,5655.58050151748,23434.8772373369,0.2388684446,0.0966629346,0.0550793524865943
ACE,2021,112878897000.0,7.3181294265,1.5469377717,6301.519505661009,23918.221325949,0.2643595936,0.100535468,0.0765320351832712
ACE,2020,109431514470.0,7.1660974769,1.5099580782,6251.096514630188,23755.6264104175,0.2679059438,0.1054187104,0.0647133324516952
ACE,2019,125231509269.0,11.362492496,1.7916935959,5018.871171021453,22910.7254135908,0.220141969,0.0984854217,0.053632154941076
ACE,2018,125231509269.0,13.4188363942,1.8094457764,4206.305300839359,22685.9519834429,0.1826498234,0.0952696429,0.0513476366880919
ACE,2017,125231509269.0,11.0713511541,1.7562773138,4920.481735660475,23372.7325842137,0.2120832676,0.1192023051,0.0584497780434742
ACE,2016,125231509269.0,7.3008618862,1.7825163111,6835.291053667896,23028.6812773516,0.303780305,0.1568626579,0.0749051505337202
ACE,2015,125231509269.0,9.4600693469,1.8681682285,6118.656292929581,21972.860566196,0.3050346108,0.1448217078,0.0736877551468542
ACE,2014,108899302590.0,10.046618875,1.9672471689,4085.852216622501,20866.2137878782,0.2027594508,0.0873529899,0.0455990462865499
ACG,2023,6325554334700.0,16.1194447025,1.5156270779,2896.2412591123166,27678.3125687712,0.1080213991,0.0794806996,0.1160827396823454
ACG,2022,5107814187200.0,8.2975461985,1.3056059273,4531.460157066537,28798.8888625764,0.1601196479,0.1178131798,0.1375453591721226
ACG,2021,3102822177600.0,7.4019191354,0.8215481564,5148.63036742902,43089.3791493847,0.1237484928,0.0956501633,0.1370208542464863
ACG,2020,9482717383920.0,19.2746802276,2.696488265,5612.54447401734,40118.846947353,0.1428631836,0.1139818812,0.1310681143718609
ACG,2019,10074349593924.0,20.7128252927,2.9887930202,5659.681783790778,39222.5220041969,0.1643014527,0.1255459324,0.1096796825948878
ACG,2018,9415292136732.0,18.6371405897,3.6924175264,6290.020694725486,31748.3055915872,0.2188438765,0.1587675076,0.1304391355023508
ACG,2017,5018122961016.0,9.7378340301,2.4277357978,12038.406039598358,48286.9676780328,0.2493096299,0.1843686547,0.1618713514744824
ACL,2023,594384375150.0,60.3267889236,0.7437782635,196.43014672994303,15932.1676662775,0.0121373407,0.0060997308,0.0088230850221362
ACL,2022,594384375150.0,5.0393837235,0.7209898543,2351.478008072686,16435.7375195476,0.1540942488,0.080248919,0.1010733544690132
ACL,2021,529177650450.0,12.5730717338,0.7490631645,839.0948706353288,14084.2595114749,0.0600868006,0.0269993179,0.0346769644004494
ACL,2020,905370292950.0,32.1242339574,1.3037042511,561.881102718536,13845.1646408396,0.0414237555,0.0180620583,0.0296119662504979
ACL,2019,288415888750.0,2.0352180072,0.4328771931,6215.550351353692,29223.0688100159,0.2313598517,0.1010584354,0.099971108217862
ACL,2018,288415888750.0,1.2518038464,0.5161681311,10105.417103840296,24507.5184586622,0.4940362267,0.1886197945,0.1364240429248052
ACL,2017,288415888750.0,13.3659765263,0.771242643,946.432905600628,16402.1013548219,0.0594161432,0.0188894753,0.0181682092377247
ACL,2016,288415888750.0,12.2716048866,0.8184699382,1030.8350144026176,15455.6684492213,0.0720162523,0.0196282176,0.0182265814883245
ACL,2015,232755888750.0,7.989516131,0.7750228633,1583.3249213912743,16322.0991263704,0.100334671,0.0284628543,0.0255667392714031
ACL,2014,232755888750.0,18.9044753209,0.8301192622,669.1537207586547,15238.7742049792,0.0448219467,0.0158224383,0.014408846011419
ACM,2023,30600000000.0,-3.0820299795,0.0892161844,-194.67688633333333,6725.2371782745,-0.0285342218,-0.018585754,0.0
ACM,2022,28305000000.0,-2.954323989,0.0802033081,-187.86023539215685,6919.9140646078,-0.0267842043,-0.017932895,0.0
ACM,2021,38709000000.0,-3.0090639288,0.1067844825,-252.2379111764706,7107.7743,-0.0349283756,-0.0240757962,0.0
ACM,2020,173400000000.0,-3.1476768732,0.4635071773,-1080.161699235294,7335.3772421176,-0.1371772902,-0.0988069987,0.0
ACM,2019,188700000000.0,1574.2318386829,0.439794151,2.3503526666666668,8413.0268474706,0.0002794097,0.0002085344,0.008002081898048
ACM,2018,188700000000.0,-2.2778436942,0.4399170509,-1624.343237176471,8410.6764948039,-0.1761216511,-0.1364942457,-4.3401678958521135
ACM,2017,188700000000.0,-6.9031108256,0.3687087917,-535.9902359215687,10035.0197319804,-0.0520298453,-0.04119872,-1.6218077809508633
ACM,2016,188700000000.0,21.7856242327,0.3501081104,169.83676760784314,10568.1642031961,0.0158075476,0.0129544537,0.068611139386618
ACM,2015,188700000000.0,4.22166875,0.3388310638,897.0189121372549,10919.8960630392,0.1337500545,0.1040619786,0.1654728861765242
ACM,2014,44400000000.0,3.751100269,0.3491479128,986.3772585833332,10597.2278913333,0.097622073,0.0469919408,0.1374447658806693
ACS,2023,24400000000.0,-13.2540318678,0.3373657497,30.594438,18081.266416,0.0016924016,0.0003287267,0.00044971170028
ACS,2022,20000000000.0,2906.1821905959,0.2766437003,1.91783225,18073.789478,0.0001059678,1.83917e-05,2.7603090214031862e-05
ACS,2021,62000000000.0,27.795788739,0.8552805846,615.88843025,18122.707658,0.0352741494,0.0051853615,0.0058853050722586
ACS,2019,52800000000.0,12.9656014137,0.9033094801,1082.625846,14612.93199225,0.0712686792,0.0049437356,0.0049377905754878
ACS,2018,52800000000.0,6.2849305698,0.8582426876,2479.782004,15380.265035,0.1658151419,0.0161107793,0.0190177517466831
ACS,2017,52800000000.0,7.5419695726,0.9339709783,1750.20594725,14133.20146675,0.1238318343,0.0184808412,0.0232219821315713
ACS,2016,52800000000.0,7.3498298621,0.9466392235,1795.95994025,13944.0662,0.1350225537,0.0266432636,0.021549344765384
ACS,2015,52800000000.0,12.9361755956,1.0427937747,1020.39431225,12658.30341575,0.0805674871,0.0199652756,0.0165032965897794
ACS,2014,52800000000.0,91.1401755059,1.0416771453,144.8318475,12671.87252725,0.0109739871,0.0028970125,0.0052943854280319
ACV,2023,233392970899200.0,30.4297970176,4.6344578285,3885.6371499327943,23131.0768089439,0.1795739217,0.132659037,0.423024550508275
ACV,2022,138108984225660.0,21.6833635769,3.1582978377,3321.6626464087217,20085.186154319,0.1741947629,0.1231214058,0.5238599238625341
ACV,2021,185088028312068.0,263.6604637554,4.9211526667,362.7499335137886,17275.0178174756,0.0209995051,0.0141179285,0.1661960131261945
ACV,2020,179520996347616.0,142.8038129719,4.7842841617,756.7042623235701,17234.7622365917,0.044333205,0.02863222,0.2120994857664146
ACV,2019,182140135750524.0,24.6841952586,4.9623945885,3766.882165366192,16858.594879635,0.242840546,0.1467098042,0.4474524311197227
ACV,2018,182140135750524.0,33.1857281374,5.926404689,2835.205074449115,14116.3157749464,0.2122278717,0.120106352,0.3828487921781047
ACV,2017,182140135750524.0,49.3101842996,6.6627381109,1883.4059512745175,12556.2491888105,0.1585745618,0.085334058,0.2964885957081594
ACV,2016,182140135750524.0,37.7958386601,7.7308157936,2344.983322029502,10821.4970105856,0.2271749433,0.1112374474,0.3485056388538152
ACV,2015,143000581739160.0,83.5171334811,7.2114831819,1001.6986518086984,11600.803591892,0.083310175,0.0386403745,0.1299826738635496
ACV,2014,136150255531156.0,51.7254087469,6.9249934295,1617.367596109981,12080.7334840187,0.1405025324,0.0671185524,0.2493837683396834
ADC,2023,83536656000.0,6.9055459322,1.0705268034,3577.687064346938,19616.5102384754,0.1892125655,0.0877955395,0.0329698040309554
ADC,2022,73591816000.0,6.5828260488,1.0164790271,3306.286042057992,18200.0803826406,0.1888428455,0.0860261138,0.0336877251438566
ADC,2021,71602848000.0,8.1074496286,1.0703970587,2611.976830949517,16816.189706672,0.1592856224,0.0739095645,0.0347143068752596
ADC,2020,63036000000.0,5.995701932,0.9916431487,4042.111231045752,20773.6019029412,0.2040004224,0.092888015,0.0324808755187874
ADC,2019,76500000000.0,8.1319083767,1.3259182665,3616.834246405229,18854.8575212418,0.2001208798,0.0897765004,0.0292082041414737
ADC,2018,76500000000.0,8.9997246709,1.4457855259,3268.0738336601307,17291.6380418301,0.1961006311,0.0879634044,0.0286563093184365
ADC,2017,76500000000.0,9.5589384722,1.5587063597,3076.886078104575,16038.9414238562,0.1993103812,0.0934663899,0.0309793312736556
ADC,2016,76500000000.0,12.4015234336,1.6850471187,2371.625136601307,14836.3803732026,0.1845171745,0.0836009442,0.0303119059850686
ADC,2015,45000000000.0,6.8631884639,1.3528994715,3642.621812222222,18478.8304866667,0.215445014,0.0876282847,0.0325585530355528
ADC,2014,45000000000.0,7.5026438054,1.6301478253,3332.1587227777777,15336.0324827778,0.2405286194,0.097634951,0.0385122649654436
ADG,2023,255497225950.0,12.7244371246,0.8023585632,939.1378088494664,14893.5906561865,0.0651190862,0.0467167596,0.0487513000502865
ADG,2022,459681201500.0,9.3896235908,1.541206164,2289.7616493536334,13950.1129060887,0.1761086017,0.1139414903,0.0911949011576723
ADG,2021,467393803000.0,12.6422866451,1.8135875462,1858.840940700277,12957.7422656875,0.1450853016,0.0826519477,0.0632269172207789
ADG,2020,948617549100.0,23.7475082799,4.1338318265,2219.180192666436,12748.4624947772,0.2168039223,0.1221976495,0.0883969381488722
ADG,2019,310800000000.0,7.884589941,2.6347883688,5326.8464579729725,15940.5592106757,0.3669333651,0.2397309438,0.1086990930850737
ADG,2018,210000000000.0,10.4497598879,2.5750751817,4019.2311068,16310.2034066,0.2771714936,0.1728709999,0.059966148058586
ADG,2017,148451520000.0,9.336583706,2.5606433976,4498.433401611516,16402.127699063,0.2719566811,0.1414285709,0.0644910883890894
ADP,2023,714235350000.0,12.1192350209,2.4869766463,2557.917223853454,12464.9340984425,0.2099066056,0.1593173224,0.1141663520256682
ADP,2022,437757150000.0,10.9313192876,1.5956971426,1738.1250606666276,11907.021384601,0.1449892414,0.1161711234,0.0681763825459698
ADP,2021,368637600000.0,7.4346624508,1.3257218863,2152.0815646803258,12068.8963239344,0.1814644314,0.1500970255,0.1195818088170615
ADP,2020,407037721000.0,5.1918918219,1.5164340218,5104.112510265357,17475.208033782,0.3146190444,0.2516432742,0.1369795843422273
ADP,2019,410493701650.0,9.901216923,1.7851065046,2699.163164259904,14971.0955235166,0.1846021674,0.1430133414,0.0760160961601619
ADP,2018,410493701650.0,13.2996627149,1.8725565205,2009.4494554461696,14271.9323592567,0.1413392494,0.1033421453,0.0589095406524824
ADP,2017,410493701650.0,8.6709569286,1.8870278737,3082.128099610454,14162.4829038105,0.2254431769,0.1572674417,0.090760091871453
ADP,2016,410493701650.0,4.8983450391,2.0276388911,5455.92435537074,13180.3548042001,0.4816574886,0.3230512777,0.131240909579039
ADP,2015,256559305150.0,4.878965686,1.7629731943,5477.595400362543,15159.0506800331,0.4081588393,0.2661594158,0.099668945628014
ADP,2014,171040000000.0,4.9665271359,1.5252133062,5381.0236546875,17522.1392917188,0.3356441254,0.2188770295,0.0807406669584069
ADS,2023,601465688100.0,10.5560079893,0.8145913661,1000.5615353591772,12644.3765908179,0.0863065832,0.0249397843,0.0355864036016049
ADS,2022,577883248800.0,8.7688119089,0.9387502855,1539.5722246406808,14061.2473882133,0.1163740647,0.0323509456,0.0398218155573995
ADS,2021,358233524500.0,4.2899091226,0.6600185795,2238.2804852709983,14257.174406775,0.1693960478,0.0445769165,0.0563130048771534
ADS,2020,1020324507500.0,49.4668140594,2.6448331173,749.7989720853099,13743.7782984348,0.0510061144,0.0117861871,0.0157179091116866
ADS,2019,894398925050.0,116.3171374513,2.4511414997,307.4799984528448,14299.4600698548,0.0183518985,0.0045532918,0.0046015006113838
ADS,2018,894398925050.0,18.063559239,2.1863096303,1979.9696633734231,16031.5810321979,0.1144634399,0.0308260241,0.0274722972024701
ADS,2017,894398925050.0,15.7849794565,2.1768999228,2269.709017481561,16100.8779657385,0.1685599864,0.0409264967,0.0385440112173878
ADS,2016,591415509050.0,17.1497153611,2.4504364379,2106.5861684379174,14303.574440034,0.1449397241,0.030630811,0.0322853933352861
ADS,2015,563253500000.0,48.2190156228,2.5322227183,726.8916535780959,13841.5944802116,0.0581183656,0.0110362945,0.008977608360476
ADS,2014,352953500000.0,17.9673088683,2.1025121701,1950.765151142006,16670.5337064548,0.116846211,0.0227337119,0.0143427477310275
AFX,2023,263830000000.0,10.4735837535,0.5866236297,757.5952060857143,12849.8062792857,0.0606097009,0.0235782624,0.0124020044968798
AFX,2022,305445000000.0,11.2317823973,0.7183109828,817.8858407714285,12149.3339366571,0.069503429,0.0329668359,0.0177573925307752
AFX,2021,441735000000.0,22.1021276459,1.10848717,601.0852606857143,11385.7880732,0.0542239018,0.0390370449,0.027467481484995
AFX,2020,608825000000.0,32.2489620954,1.6129327161,539.3972044285714,10784.7028125143,0.0512978591,0.0415499116,0.0251661627076992
AFX,2019,490525000000.0,4003.6596726447,1.3679435769,3.5005472857142856,10245.3056080857,0.0003391065,0.0002528792,0.0001584680007101
AFX,2018,490525000000.0,85.7504935438,1.3475434016,172.04136057142858,10400.4071288286,0.0163790301,0.0133916131,0.0069191168532032
AFX,2017,490525000000.0,21.2454394799,1.3212838079,659.6709855428571,10607.1079631429,0.0641873598,0.0498214652,0.0257323225453293
AFX,2016,490525000000.0,65.4449090879,1.4089056338,214.14958314285715,9947.4369776,0.0212359386,0.0118103113,0.0062916808008159
AFX,2015,490525000000.0,683.0700472253,1.3711745865,20.517661485714285,10221.1637657143,0.0020093872,0.0008512404,0.0005086526059486
AFX,2014,490525000000.0,-175.3860295942,1.3739325781,-79.90944337142857,10200.6461042286,-0.0077901345,-0.0030312803,-0.0017195635069665
AG1,2023,44256812600.0,4.2298092162,0.8696957365,2219.906471334992,10463.4294705376,0.2363526903,0.078472285,0.0401334721986928
AG1,2022,36475395000.0,2.8526897704,0.9013053306,2629.0976599430933,8321.2644433323,0.3752253987,0.1150908057,0.0486891076995576
AG1,2021,23344252800.0,-1.7932734824,0.8432641176,-2676.66925718008,5692.1667833892,-0.3807223838,-0.1390235927,-0.0932907864259442
AG1,2020,38269984434.0,-4.1248441317,0.9402741268,-1907.7084488050093,8368.8360405693,-0.1905519593,-0.087603005,-0.064297329880834
AG1,2019,34179876808.0,4.7439638319,0.6030476144,1481.4615475720002,11654.1378037853,0.126756284,0.0551370242,0.0207933216194557
AG1,2018,34179876808.0,4.4866048684,0.599616627,1740.4895500788955,11720.8224109705,0.1586241535,0.0577746223,0.0218036816015699
AG1,2017,34179876808.0,4.5438932692,0.6929672605,1727.6351525459834,10141.8932757959,0.1705275868,0.050730044,0.0181539942647275
AG1,2016,34179876808.0,4.242458873,0.7001230678,1656.5864774048368,10038.2351666103,0.1814149178,0.0514254826,0.0167903876192808
AGE,2021,258609000000.0,13.7017562391,1.0255440723,948.7834824310058,12676.1982751722,0.0754588534,0.0599162515,0.066731710361657
AGE,2020,0.0,0.0,0.0,0.0,0.0,0.0593592397,0.0492416673,0.0642396259601923
AGE,2019,0.0,0.0,0.0,0.0,0.0,0.0581643262,0.0482935992,0.0772994185248196
AGE,2018,0.0,0.0,0.0,0.0,0.0,0.0622684411,0.0518855806,0.0751684302689516
AGE,2017,0.0,0.0,0.0,0.0,0.0,0.0419930921,0.0381407632,0.0672198945180218
AGF,2023,75896306100.0,-12.6010768304,0.0,-214.26740240919315,0.0,0.0342839269,-0.0193401942,-0.013328129298436
AGF,2022,83232949023.0,-4.2866479254,0.0,-690.7495207266747,0.0,0.1191505555,-0.0510573237,-0.0359334536587203
AGF,2021,64652408900.0,-0.7000206097,0.0,-3285.6175491892614,0.0,0.8625706296,-0.1922324579,-0.1971597288179349
AGF,2020,123682869200.0,-0.5564449858,0.0,-7907.340550534383,0.0,-4.1213555855,-0.3409770278,-0.3251643778693067
AGF,2019,112438972000.0,-1.0003301292,0.6662732071,-3998.679918880795,6003.5432276987,-0.3795931936,-0.1125145887,-0.1369444245178336
AGF,2018,112438972000.0,-0.6312988938,0.2664708594,-6336.142894191527,15011.0222500433,-0.3836183932,-0.1239522494,-0.1386141096328408
AGF,2017,112438972000.0,-0.3948310729,0.2226071233,-10130.9149002892,17968.8769220338,-0.4396809399,-0.1395631066,-0.1350413838477412
AGF,2016,112438972000.0,26.1368593952,0.1422770956,162.238326120591,28114.1527533354,0.0055339008,0.0018043992,0.0013734180708928
AGF,2015,112438972000.0,181.1951142105,0.131060771,22.075650424836684,30520.1928090911,0.0007205447,0.0002566964,0.0002629356124369
AGF,2014,102217800000.0,1.4172395163,0.118238298,2822.388138386856,33829.9862830153,0.0857192233,0.0322913429,0.0259410591133891
AGG,2023,1989382051200.0,11.3446826325,0.7108525964,1401.537664389932,22367.5064003472,0.0680482317,0.0171987778,0.045067076293626
AGG,2022,3315636752000.0,174.8225578708,1.4077046023,151.58226903183393,18824.9721971198,0.0084940166,0.0016029616,0.0030646058348324
AGG,2021,2515617540800.0,6.186719919,1.1920564363,5067.942844483127,25502.1482830144,0.1678733843,0.03758142,0.2319085191673618
AGG,2020,4289610884000.0,10.8676613758,2.5124121387,5027.2843138002445,20697.2411882523,0.2197629478,0.0547393079,0.2364867761989199
AGG,2019,3176250000000.0,10.0040311609,2.4546850573,4353.293491266667,17252.7224514,0.2848023551,0.0849150023,0.8488672171029488
AGG,2018,1905750000000.0,6.5122553317,2.3848515764,6503.123394688889,17757.9185298222,0.5692913194,0.1234070617,0.2600297466473501
AGG,2017,445789482600.0,7.6122670793,2.5761360942,5563.388614592228,16439.348873908,0.5105971132,0.0248198082,0.0592046255652713
AGG,2016,423500000000.0,273.7833599052,6.1391246284,154.6843461,6898.3776293,0.0380561999,0.0006822271,0.0025667896717048
AGM,2023,68614000000.0,-0.3192511336,3.1435984255,-11808.88524087912,1199.2625932967,-1.6623557546,-0.1525414771,-0.2727557506152827
AGM,2022,114296000000.0,-0.4881052607,0.4827743411,-12866.0772710989,13008.1478341758,-0.6509879689,-0.1362513483,-0.0682719841153649
AGM,2021,174538000000.0,3.9928654294,0.3616179426,2456.728979175824,26519.7017895055,0.0970317719,0.0341966316,0.0113921741651122
AGM,2020,657020000000.0,27.6825040032,1.4968124612,1359.0178366483517,24117.9178652747,0.0561941459,0.032318083,0.0126183061205018
AGM,2019,647920000000.0,16.492615443,1.469192611,2213.4868655494506,24230.9958095604,0.0984230566,0.0608580559,0.0190057478700346
AGM,2018,647920000000.0,23.6499088637,1.7174598503,1505.291212967033,20728.2865993956,0.0743118448,0.0431131353,0.0132138290575804
AGM,2017,647920000000.0,63.8678439791,1.7993853317,618.939459945055,19784.533848022,0.0317318868,0.0154268925,0.004997693903903
AGM,2016,647920000000.0,121.794961463,1.8516559419,352.7340820879121,19226.0339485165,0.017512675,0.0083755104,0.0033754053505738
AGM,2015,647920000000.0,14.7221900393,1.6906286437,2602.0745375274723,21057.2559103846,0.1299205606,0.062089877,0.0226415928063926
AGM,2014,647920000000.0,124.9288985092,1.873769278,284.9620898351648,18999.1374168132,0.0145888731,0.0059190413,0.0029458885087762
AGP,2023,824408352435.0,20.2988445376,2.3243438373,2110.5221939821004,17163.983813363,0.1304108984,0.0513030283,0.0601447744421474
AGP,2022,467200422000.0,11.4310093206,1.487105991,2387.983903554779,17483.6226583117,0.1570662454,0.0582501843,0.0624560811489126
AGP,2021,294849686044.0,9.7693314638,1.2696473463,2588.699351243851,18093.213101697,0.1476734428,0.0523217351,0.0636767032835801
AGP,2020,274249226959.0,11.6458174983,1.2593589307,2249.315531449235,16966.5688459146,0.1341359729,0.0506248212,0.058326508226346
AGP,2019,314769880748.0,13.8488883361,1.4799104338,2213.535069130718,16571.2731256452,0.1469102833,0.056460335,0.0607684127292285
AGP,2018,236077416692.0,10.0942797049,1.3560917532,3364.425391239887,18084.322054296,0.1985809784,0.080197978,0.0772050542870618
AGP,2017,181600121904.0,7.9056428788,1.1939506254,3937.9614989663737,20540.212867907,0.2309233854,0.0927033402,0.0864288645155665
AGP,2016,106823601120.0,6.0729773116,1.0633848145,5047.771204670468,23062.2063305233,0.2277650209,0.0888556181,0.0664119649953699
AGP,2015,106823601120.0,7.9616485854,1.153410045,3080.266572541025,21262.1696047641,0.1474014611,0.0665784079,0.0327846554953459
AGP,2014,97113568560.0,5.8390137149,1.0858531698,4200.024387238191,22585.0056738233,0.2116479865,0.0978153835,0.0484820521303085
AGR,2023,3995508781950.0,30.5530068772,1.6015737947,679.2710444087602,11582.3573422733,0.0586178837,0.0498685512,0.4048654471310453
AGR,2022,3402600000000.0,25.9422672897,1.3625544135,690.2961151792452,11779.3460873255,0.0591491533,0.0527888246,0.3983477066825619
AGR,2021,1590000000000.0,4.3743192363,0.6487038539,1840.236804023585,11561.5160214481,0.1715736495,0.1552543916,0.9897467316750628
AGR,2020,5406000000000.0,55.8509791052,2.5784247115,456.5721211792453,9889.7593893679,0.0476400758,0.0440196651,0.4305820602551427
AGR,2019,3455600000000.0,50.6263945429,1.7568809863,321.9664395849057,9277.8054557642,0.035575319,0.0338879951,0.3344606709417843
AGR,2018,3455600000000.0,50.9561041961,1.8474974376,319.88316723113206,8822.7456604387,0.0373197573,0.0367189688,0.3742248561182432
AGR,2017,3455600000000.0,52.9388808879,1.959114254,307.90223983962267,8320.08647125,0.0382600082,0.0379833052,0.3531258723216749
AGR,2016,3455600000000.0,-8.5239704479,2.0964183456,-1912.2544006509436,7775.1656936745,-0.2189920762,-0.2169498477,-3.0335953314353192
AGR,2015,3455600000000.0,-18.5082485399,1.6823242028,-880.6884111603773,9688.9766980991,-0.0864583107,-0.07765374,-1.127806760086971
AGR,2014,3455600000000.0,72.3308845539,1.5257058268,0.0,10683.579831184,0.0212775544,0.0145786511,0.0
AGX,2023,788400000000.0,5.80598123,1.0686758819,12895.646803796297,68308.8308012037,0.2054454242,0.1775166175,0.151999339664055
AGX,2022,388756800000.0,2.8439785832,0.6289753528,12656.916691666667,57229.5875159259,0.2465007513,0.1946518029,0.1403457016029117
AGX,2021,384836400000.0,5.5019900246,0.7837778805,6559.728589537037,45463.1355217593,0.1507766627,0.1131933362,0.1093200809375229
AGX,2020,431989200000.0,7.2794305446,0.9892114052,5679.419615833333,40435.2394141667,0.146681294,0.1140567573,0.0999639456753987
AGX,2019,345600000000.0,5.0639796603,0.8649522878,6451.2728575,36996.2603150926,0.1792210462,0.1462597297,0.1191087031124862
AGX,2018,345600000000.0,6.4705372187,0.9145812706,5083.563742222223,34988.6893903704,0.1465356016,0.1210350175,0.0910723566188498
AGX,2017,345600000000.0,5.340347935,0.9305780412,6274.787495925926,34387.2287788889,0.1921743516,0.1580773927,0.1145053958326487
AGX,2016,345600000000.0,6.2996775145,1.0353161816,5209.814845648149,30908.4321963889,0.1730811076,0.1445014829,0.1153782338609887
AGX,2015,345600000000.0,10.2670962161,1.0927092461,3116.752714351852,29285.0089037963,0.1115858548,0.0944749237,0.0834983743197695
AGX,2014,288000000000.0,8.4330063071,1.0034814185,3794.61355,31888.9811125556,0.1216909875,0.1011405397,0.0842036780384826
AIC,2023,1200000000000.0,49.522989111,1.0939600368,246.23412908,10969.32209202,0.0226947941,0.0063572425,0.0162724194034615
AIC,2022,1460000000000.0,72.8618816873,1.3606340755,207.58247308,10730.29131238,0.0195343755,0.0057489561,0.0101870126712368
AIC,2021,840000000000.0,48.7172942572,0.798270198,172.4673781,10522.75284849,0.0165248798,0.0053863968,0.0131165239062198
AIC,2020,1543100000000.0,148.0286225313,1.490786918,104.86706639,10350.90918346,0.0112774705,0.0041968533,0.0094236321678434
